,Token,Lemma,Pos,Chunklabel,DepREL,Previous,PTokenPos,Negation
1,shall,shall,VERB,MD,aux,we,PRON,O
1,talk,talk,VERB,VB,conj,shall,VERB,O
1,further,further,ADV,RB,advmod,talk,VERB,O
1,about,about,ADP,IN,prep,further,ADV,O
1,this,this,DET,DT,det,about,ADP,O
1,matter,matter,PROPN,NNP,pobj,this,DET,O
1,in,in,ADP,IN,prep,matter,PROPN,O
1,the,the,DET,DT,det,in,ADP,O
1,morning,morning,NOUN,NN,pobj,the,DET,O
1,.,.,PUNCT,.,punct,morning,NOUN,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,When,when,ADV,WRB,advmod,.,PUNCT,O
1,they,-PRON-,PRON,PRP,nsubjpass,When,ADV,O
1,were,be,AUX,VBD,auxpass,they,PRON,O
1,gone,go,VERB,VBN,advcl,were,AUX,O
1,we,-PRON-,PRON,PRP,nsubj,gone,VERB,O
1,looked,look,VERB,VBD,ROOT,we,PRON,O
1,out,out,ADP,RP,prep,looked,VERB,O
1,of,of,ADP,IN,prep,out,ADP,O
1,the,the,DET,DT,det,of,ADP,O
1,window,window,NOUN,NN,pobj,the,DET,O
1,again,again,ADV,RB,advmod,window,NOUN,O
1,.,.,PUNCT,.,punct,again,ADV,O
1,Sir,Sir,PROPN,NNP,compound,.,PUNCT,O
1,Henry,Henry,PROPN,NNP,nsubj,Sir,PROPN,O
1,had,have,AUX,VBD,aux,Henry,PROPN,O
1,flung,flung,PROPN,NNP,ROOT,had,AUX,O
1,it,-PRON-,PRON,PRP,dobj,flung,PROPN,O
1,open,open,ADJ,JJ,oprd,it,PRON,O
1,",",",",PUNCT,",",punct,open,ADJ,O
1,and,and,CCONJ,CC,cc,",",PUNCT,O
1,the,the,DET,DT,det,and,CCONJ,O
1,cold,cold,ADJ,JJ,amod,the,DET,O
1,night,night,NOUN,NN,compound,cold,ADJ,O
1,wind,wind,NOUN,NN,nsubj,night,NOUN,O
1,beat,beat,VERB,VBD,conj,wind,NOUN,O
1,in,in,ADP,IN,prt,beat,VERB,O
1,upon,upon,SCONJ,IN,prep,in,ADP,O
1,our,-PRON-,DET,PRP$,poss,upon,SCONJ,O
1,faces,face,NOUN,NNS,pobj,our,DET,O
1,.,.,PUNCT,.,punct,faces,NOUN,O
1,Far,far,ADV,RB,advmod,.,PUNCT,O
1,away,away,ADV,RB,advmod,Far,ADV,O
1,in,in,ADP,IN,prep,away,ADV,O
1,the,the,DET,DT,det,in,ADP,O
1,black,black,ADJ,JJ,amod,the,DET,O
1,distance,distance,NOUN,NN,pobj,black,ADJ,O
1,there,there,ADV,RB,expl,distance,NOUN,O
1,still,still,ADV,RB,advmod,there,ADV,O
1,glowed,glow,VERB,VBN,ROOT,still,ADV,O
1,that,that,SCONJ,IN,det,glowed,VERB,O
1,one,one,NUM,CD,nummod,that,SCONJ,O
1,tiny,tiny,ADJ,JJ,amod,one,NUM,O
1,point,point,NOUN,NN,dobj,tiny,ADJ,O
1,of,of,ADP,IN,prep,point,NOUN,O
1,yellow,yellow,ADJ,JJ,amod,of,ADP,O
1,light,light,NOUN,NN,pobj,yellow,ADJ,O
1,.,.,PUNCT,.,punct,light,NOUN,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,``,PUNCT,O
1,wonder,wonder,PROPN,NNP,ccomp,I,PRON,O
1,he,-PRON-,PRON,PRP,nsubj,wonder,PROPN,O
1,dares,dare,NOUN,NNS,ccomp,he,PRON,O
1,",",",",PUNCT,",",punct,dares,NOUN,O
1,'','',PUNCT,'',punct,",",PUNCT,O
1,said,say,VERB,VBD,ROOT,'',PUNCT,O
1,Sir,Sir,PROPN,NNP,compound,said,VERB,O
1,Henry,Henry,PROPN,NNP,nsubj,Sir,PROPN,O
1,.,.,PUNCT,.,punct,Henry,PROPN,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,It,-PRON-,PRON,PRP,nsubjpass,``,PUNCT,O
1,may,may,VERB,MD,aux,It,PRON,O
1,be,be,AUX,VB,auxpass,may,VERB,O
1,so,so,ADV,RB,advmod,be,AUX,O
1,placed,place,VERB,VBN,ROOT,so,ADV,O
1,as,as,SCONJ,IN,mark,placed,VERB,O
1,to,to,ADP,IN,aux,as,SCONJ,O
1,be,be,AUX,VB,advcl,to,ADP,O
1,only,only,ADV,RB,advmod,be,AUX,O
1,visible,visible,ADJ,JJ,acomp,only,ADV,O
1,from,from,ADP,IN,prep,visible,ADJ,O
1,here,here,ADV,RB,pcomp,from,ADP,O
1,.,.,PUNCT,.,punct,here,ADV,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,Very,very,ADV,RB,advmod,``,PUNCT,O
1,likely,likely,ADV,RB,ROOT,Very,ADV,O
1,.,.,PUNCT,.,punct,likely,ADV,O
1,How,how,ADV,WRB,advmod,'',PUNCT,O
1,far,far,ADV,RB,advmod,How,ADV,O
1,do,do,AUX,VB,aux,far,ADV,O
1,you,-PRON-,PRON,PRP,nsubj,do,AUX,O
1,think,think,VERB,VB,ROOT,you,PRON,O
1,it,-PRON-,PRON,PRP,nsubj,think,VERB,O
1,is,be,AUX,VBZ,ccomp,it,PRON,O
1,?,?,PUNCT,.,punct,is,AUX,O
1,'','',PUNCT,'',punct,?,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,Out,out,ADV,RB,prep,``,PUNCT,O
1,by,by,ADP,IN,prep,Out,ADV,O
1,the,the,DET,DT,det,by,ADP,O
1,Cleft,Cleft,PROPN,NNP,compound,the,DET,O
1,Tor,Tor,PROPN,NNP,pobj,Cleft,PROPN,O
1,",",",",PUNCT,",",punct,Tor,PROPN,O
1,I,-PRON-,PRON,PRP,nsubj,",",PUNCT,O
1,think,think,VERB,VB,ROOT,I,PRON,O
1,.,.,PUNCT,.,punct,think,VERB,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,Not,not,PART,RB,neg,``,PUNCT,B-NEG
1,more,more,ADJ,JJR,ROOT,Not,PART,O
1,than,than,SCONJ,IN,prep,more,ADJ,O
1,a,a,X,LS,det,than,SCONJ,O
1,mile,mile,PROPN,NNP,pobj,a,X,O
1,or,or,CCONJ,CC,cc,mile,PROPN,O
1,two,two,NUM,CD,nummod,or,CCONJ,O
1,off,off,ADV,RB,prt,two,NUM,O
1,.,.,PUNCT,.,punct,off,ADV,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,Hardly,hardly,ADV,RB,advmod,``,PUNCT,O
1,that,that,SCONJ,IN,ROOT,Hardly,ADV,O
1,.,.,PUNCT,.,punct,that,SCONJ,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,Well,well,INTJ,UH,intj,``,PUNCT,O
1,",",",",PUNCT,",",punct,Well,INTJ,O
1,it,-PRON-,PRON,PRP,nsubj,",",PUNCT,O
1,can,can,VERB,MD,aux,it,PRON,O
1,not,not,PART,RB,neg,can,VERB,B-NEG
1,be,be,AUX,VB,ROOT,not,PART,O
1,far,far,ADV,RB,advmod,be,AUX,O
1,if,if,SCONJ,IN,mark,far,ADV,O
1,Barrymore,Barrymore,PROPN,NNP,nsubj,if,SCONJ,O
1,had,have,AUX,VBD,advcl,Barrymore,PROPN,O
1,to,to,ADP,IN,aux,had,AUX,O
1,carry,carry,VERB,VB,xcomp,to,ADP,O
1,out,out,ADP,RP,prt,carry,VERB,O
1,the,the,DET,DT,det,out,ADP,O
1,food,food,NOUN,NN,dobj,the,DET,O
1,to,to,ADP,IN,prep,food,NOUN,O
1,it,-PRON-,PRON,PRP,pobj,to,ADP,O
1,.,.,PUNCT,.,punct,it,PRON,O
1,And,and,CCONJ,CC,cc,.,PUNCT,O
1,he,-PRON-,PRON,PRP,nsubj,And,CCONJ,O
1,is,be,AUX,VBZ,aux,he,PRON,O
1,waiting,wait,VERB,VBG,ROOT,is,AUX,O
1,",",",",PUNCT,",",punct,waiting,VERB,O
1,this,this,DET,DT,det,",",PUNCT,O
1,villain,villain,PROPN,NNP,npadvmod,this,DET,O
1,",",",",PUNCT,",",punct,villain,PROPN,O
1,beside,beside,ADV,RB,prep,",",PUNCT,O
1,that,that,SCONJ,IN,det,beside,ADV,O
1,candle,candle,NOUN,NN,pobj,that,SCONJ,O
1,.,.,PUNCT,.,punct,candle,NOUN,O
1,By,by,ADP,IN,prep,'',PUNCT,O
1,thunder,thunder,NOUN,NN,pobj,By,ADP,O
1,",",",",PUNCT,",",punct,thunder,NOUN,O
1,Watson,Watson,PROPN,NNP,npadvmod,",",PUNCT,O
1,",",",",PUNCT,",",punct,Watson,PROPN,O
1,I,-PRON-,PRON,PRP,nsubj,",",PUNCT,O
1,am,be,AUX,VBP,aux,I,PRON,O
1,going,go,VERB,VBG,ROOT,am,AUX,O
1,out,out,ADP,RP,prt,going,VERB,O
1,to,to,ADP,IN,aux,out,ADP,O
1,take,take,VERB,VB,xcomp,to,ADP,O
1,that,that,SCONJ,IN,det,take,VERB,O
1,man,man,NOUN,NN,dobj,that,SCONJ,O
1,!,!,PUNCT,.,punct,man,NOUN,O
1,'','',PUNCT,'',punct,!,PUNCT,O
1,The,the,DET,DT,det,.,PUNCT,O
1,same,same,ADJ,JJ,amod,The,DET,O
1,thought,think,VERB,VBD,nsubj,same,ADJ,O
1,had,have,AUX,VBD,aux,thought,VERB,O
1,crossed,cross,VERB,VBD,ROOT,had,AUX,O
1,my,-PRON-,DET,PRP$,poss,crossed,VERB,O
1,own,own,ADJ,JJ,amod,my,DET,O
1,mind,mind,NOUN,NN,dobj,own,ADJ,O
1,.,.,PUNCT,.,punct,mind,NOUN,O
1,It,-PRON-,PRON,PRP,nsubj,.,PUNCT,O
1,was,be,AUX,VBD,ROOT,It,PRON,O
1,not,not,PART,RB,neg,was,AUX,B-NEG
1,as,as,SCONJ,IN,mark,not,PART,O
1,if,if,SCONJ,IN,mark,as,SCONJ,O
1,the,the,DET,DT,det,if,SCONJ,O
1,Barrymores,barrymore,NOUN,NNS,nsubj,the,DET,O
1,had,have,AUX,VBD,aux,Barrymores,NOUN,O
1,taken,take,VERB,VBN,advcl,had,AUX,O
1,us,-PRON-,PRON,PRP,dobj,taken,VERB,O
1,into,into,ADP,IN,prep,us,PRON,O
1,their,-PRON-,DET,PRP$,poss,into,ADP,O
1,confidence,confidence,NOUN,NN,pobj,their,DET,O
1,.,.,PUNCT,.,punct,confidence,NOUN,O
1,Their,-PRON-,DET,PRP$,poss,.,PUNCT,O
1,secret,secret,PROPN,NNP,nsubjpass,Their,DET,O
1,had,have,AUX,VBD,aux,secret,PROPN,O
1,been,be,AUX,VBN,auxpass,had,AUX,O
1,forced,force,VERB,VBN,ROOT,been,AUX,O
1,from,from,ADP,IN,prep,forced,VERB,O
1,them,-PRON-,PRON,PRP,pobj,from,ADP,O
1,.,.,PUNCT,.,punct,them,PRON,O
1,The,the,DET,DT,det,.,PUNCT,O
1,man,man,NOUN,NN,nsubj,The,DET,O
1,was,be,AUX,VBD,ROOT,man,NOUN,O
1,a,a,X,LS,det,was,AUX,O
1,danger,danger,NOUN,NN,attr,a,X,O
1,to,to,ADP,IN,prep,danger,NOUN,O
1,the,the,DET,DT,det,to,ADP,O
1,community,community,NOUN,NN,pobj,the,DET,O
1,",",",",PUNCT,",",punct,community,NOUN,O
1,an,an,X,LS,det,",",PUNCT,O
1,unmitigated,unmitigated,ADJ,JJ,amod,an,X,B-NEG
1,scoundrel,scoundrel,PROPN,NNP,appos,unmitigated,ADJ,O
1,for,for,ADP,IN,prep,scoundrel,PROPN,O
1,whom,whom,PRON,WP,pobj,for,ADP,O
1,there,there,ADV,RB,expl,whom,PRON,O
1,was,be,AUX,VBD,relcl,there,ADV,O
1,neither,neither,CCONJ,CC,det,was,AUX,O
1,pity,pity,NOUN,NN,attr,neither,CCONJ,O
1,nor,nor,CCONJ,CC,cc,pity,NOUN,O
1,excuse,excuse,VERB,VB,conj,nor,CCONJ,O
1,.,.,PUNCT,.,punct,excuse,VERB,O
1,We,-PRON-,PRON,PRP,nsubj,.,PUNCT,O
1,were,be,AUX,VBD,aux,We,PRON,O
1,only,only,ADV,RB,advmod,were,AUX,O
1,doing,do,VERB,VBG,ROOT,only,ADV,O
1,our,-PRON-,DET,PRP$,poss,doing,VERB,O
1,duty,duty,NOUN,NN,dobj,our,DET,O
1,in,in,ADP,IN,prep,duty,NOUN,O
1,taking,take,VERB,VBG,pcomp,in,ADP,O
1,this,this,DET,DT,det,taking,VERB,O
1,chance,chance,NOUN,NN,dobj,this,DET,O
1,of,of,ADP,IN,prep,chance,NOUN,O
1,putting,put,VERB,VBG,pcomp,of,ADP,O
1,him,-PRON-,PRON,PRP,dobj,putting,VERB,O
1,back,back,ADV,RB,advmod,him,PRON,O
1,where,where,ADV,WRB,advmod,back,ADV,O
1,he,-PRON-,PRON,PRP,nsubj,where,ADV,O
1,could,could,VERB,MD,aux,he,PRON,O
1,do,do,AUX,VB,ccomp,could,VERB,O
1,no,no,INTJ,UH,det,do,AUX,B-NEG
1,harm,harm,NOUN,NN,dobj,no,INTJ,O
1,.,.,PUNCT,.,punct,harm,NOUN,O
1,With,with,ADP,IN,prep,.,PUNCT,O
1,his,-PRON-,DET,PRP$,poss,With,ADP,O
1,brutal,brutal,ADJ,JJ,amod,his,DET,O
1,and,and,CCONJ,CC,cc,brutal,ADJ,O
1,violent,violent,ADJ,JJ,conj,and,CCONJ,O
1,nature,nature,NOUN,NN,pobj,violent,ADJ,O
1,",",",",PUNCT,",",punct,nature,NOUN,O
1,others,other,NOUN,NNS,nsubj,",",PUNCT,O
1,would,would,VERB,MD,aux,others,NOUN,O
1,have,have,AUX,VBP,ROOT,would,VERB,O
1,to,to,ADP,IN,aux,have,AUX,O
1,pay,pay,VERB,VB,xcomp,to,ADP,O
1,the,the,DET,DT,det,pay,VERB,O
1,price,price,NOUN,NN,dobj,the,DET,O
1,if,if,SCONJ,IN,mark,price,NOUN,O
1,we,-PRON-,PRON,PRP,nsubj,if,SCONJ,O
1,held,hold,VERB,VBN,advcl,we,PRON,O
1,our,-PRON-,DET,PRP$,poss,held,VERB,O
1,hands,hand,NOUN,NNS,dobj,our,DET,O
1,.,.,PUNCT,.,punct,hands,NOUN,O
1,Any,any,DET,DT,det,.,PUNCT,O
1,night,night,NOUN,NN,npadvmod,Any,DET,O
1,",",",",PUNCT,",",punct,night,NOUN,O
1,for,for,ADP,IN,prep,",",PUNCT,O
1,example,example,NOUN,NN,pobj,for,ADP,O
1,",",",",PUNCT,",",punct,example,NOUN,O
1,our,-PRON-,DET,PRP$,poss,",",PUNCT,O
1,neighbours,neighbour,NOUN,NNS,nsubjpass,our,DET,O
1,the,the,DET,DT,det,neighbours,NOUN,O
1,Stapletons,stapleton,NOUN,NNS,nsubjpass,the,DET,O
1,might,may,VERB,MD,aux,Stapletons,NOUN,O
1,be,be,AUX,VB,auxpass,might,VERB,O
1,attacked,attack,VERB,VBN,ROOT,be,AUX,O
1,by,by,ADP,IN,agent,attacked,VERB,O
1,him,-PRON-,PRON,PRP,pobj,by,ADP,O
1,",",",",PUNCT,",",punct,him,PRON,O
1,and,and,CCONJ,CC,cc,",",PUNCT,O
1,it,-PRON-,PRON,PRP,nsubj,and,CCONJ,O
1,may,may,VERB,MD,aux,it,PRON,O
1,have,have,AUX,VBP,aux,may,VERB,O
1,been,be,AUX,VBN,conj,have,AUX,O
1,the,the,DET,DT,det,been,AUX,O
1,thought,think,VERB,VBD,attr,the,DET,O
1,of,of,ADP,IN,prep,thought,VERB,O
1,this,this,DET,DT,pobj,of,ADP,O
1,which,which,DET,WDT,nsubj,this,DET,O
1,made,make,VERB,VBN,relcl,which,DET,O
1,Sir,Sir,PROPN,NNP,compound,made,VERB,O
1,Henry,Henry,PROPN,NNP,nsubj,Sir,PROPN,O
1,so,so,ADV,RB,advmod,Henry,PROPN,O
1,keen,keen,PROPN,NNP,ccomp,so,ADV,O
1,upon,upon,SCONJ,IN,prep,keen,PROPN,O
1,the,the,DET,DT,det,upon,SCONJ,O
1,adventure,adventure,PROPN,NNP,pobj,the,DET,O
1,.,.,PUNCT,.,punct,adventure,PROPN,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,``,PUNCT,O
1,will,will,VERB,MD,aux,I,PRON,O
1,come,come,VERB,VB,ccomp,will,VERB,O
1,",",",",PUNCT,",",punct,come,VERB,O
1,'','',PUNCT,'',punct,",",PUNCT,O
1,said,say,VERB,VBD,ROOT,'',PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,said,VERB,O
1,.,.,PUNCT,.,punct,I,PRON,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,Then,then,ADV,RB,advmod,``,PUNCT,O
1,get,get,AUX,VB,ROOT,Then,ADV,O
1,your,-PRON-,DET,PRP$,poss,get,AUX,O
1,revolver,revolver,PROPN,NNP,dobj,your,DET,O
1,and,and,CCONJ,CC,cc,revolver,PROPN,O
1,put,put,VERB,VBN,conj,and,CCONJ,O
1,on,on,ADP,IN,prt,put,VERB,O
1,your,-PRON-,DET,PRP$,poss,on,ADP,O
1,boots,boot,NOUN,NNS,pobj,your,DET,O
1,.,.,PUNCT,.,punct,boots,NOUN,O
1,The,the,DET,DT,det,'',PUNCT,O
1,sooner,soon,ADV,RBR,advmod,The,DET,O
1,we,-PRON-,PRON,PRP,nsubj,sooner,ADV,O
1,start,start,VERB,VB,ROOT,we,PRON,O
1,the,the,DET,DT,det,start,VERB,O
1,better,well,ADV,RBR,dobj,the,DET,O
1,",",",",PUNCT,",",punct,better,ADV,O
1,as,as,SCONJ,IN,mark,",",PUNCT,O
1,the,the,DET,DT,det,as,SCONJ,O
1,fellow,fellow,PROPN,NNP,nsubj,the,DET,O
1,may,may,VERB,MD,aux,fellow,PROPN,O
1,put,put,VERB,VBN,advcl,may,VERB,O
1,out,out,ADP,RP,prt,put,VERB,O
1,his,-PRON-,DET,PRP$,poss,out,ADP,O
1,light,light,NOUN,NN,dobj,his,DET,O
1,and,and,CCONJ,CC,cc,light,NOUN,O
1,be,be,AUX,VB,conj,and,CCONJ,O
1,off,off,ADV,RB,advmod,be,AUX,O
1,.,.,PUNCT,.,punct,off,ADV,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,In,in,ADP,IN,prep,.,PUNCT,O
1,five,five,NUM,CD,nummod,In,ADP,O
1,minutes,minute,NOUN,NNS,pobj,five,NUM,O
1,we,-PRON-,PRON,PRP,nsubj,minutes,NOUN,O
1,were,be,AUX,VBD,ROOT,we,PRON,O
1,outside,outside,ADV,RB,prep,were,AUX,O
1,the,the,DET,DT,det,outside,ADV,O
1,door,door,PROPN,NNP,pobj,the,DET,O
1,",",",",PUNCT,",",punct,door,PROPN,O
1,starting,start,VERB,VBG,advcl,",",PUNCT,O
1,upon,upon,SCONJ,IN,prep,starting,VERB,O
1,our,-PRON-,DET,PRP$,poss,upon,SCONJ,O
1,expedition,expedition,PROPN,NNP,pobj,our,DET,O
1,.,.,PUNCT,.,punct,expedition,PROPN,O
1,We,-PRON-,PRON,PRP,nsubj,.,PUNCT,O
1,hurried,hurried,ADJ,JJ,ROOT,We,PRON,O
1,through,through,ADP,IN,prep,hurried,ADJ,O
1,the,the,DET,DT,det,through,ADP,O
1,dark,dark,ADJ,JJ,amod,the,DET,O
1,shrubbery,shrubbery,NOUN,NN,pobj,dark,ADJ,O
1,",",",",PUNCT,",",punct,shrubbery,NOUN,O
1,amid,amid,ADP,IN,prep,",",PUNCT,O
1,the,the,DET,DT,det,amid,ADP,O
1,dull,dull,ADJ,JJ,amod,the,DET,O
1,moaning,moan,VERB,VBG,pobj,dull,ADJ,O
1,of,of,ADP,IN,prep,moaning,VERB,O
1,the,the,DET,DT,det,of,ADP,O
1,autumn,autumn,NOUN,NN,compound,the,DET,O
1,wind,wind,NOUN,NN,pobj,autumn,NOUN,O
1,and,and,CCONJ,CC,cc,wind,NOUN,O
1,the,the,DET,DT,det,and,CCONJ,O
1,rustle,rustle,PROPN,NNP,conj,the,DET,O
1,of,of,ADP,IN,prep,rustle,PROPN,O
1,the,the,DET,DT,det,of,ADP,O
1,falling,fall,VERB,VBG,amod,the,DET,O
1,leaves,leave,NOUN,NNS,pobj,falling,VERB,O
1,.,.,PUNCT,.,punct,leaves,NOUN,O
1,The,the,DET,DT,det,.,PUNCT,O
1,night,night,NOUN,NN,compound,The,DET,O
1,air,air,NOUN,NN,nsubj,night,NOUN,O
1,was,be,AUX,VBD,ROOT,air,NOUN,O
1,heavy,heavy,ADJ,JJ,acomp,was,AUX,O
1,with,with,ADP,IN,prep,heavy,ADJ,O
1,the,the,DET,DT,det,with,ADP,O
1,smell,smell,PROPN,NNP,pobj,the,DET,O
1,of,of,ADP,IN,prep,smell,PROPN,O
1,damp,damp,VERB,VB,pobj,of,ADP,O
1,and,and,CCONJ,CC,cc,damp,VERB,O
1,decay,decay,PROPN,NNP,conj,and,CCONJ,O
1,.,.,PUNCT,.,punct,decay,PROPN,O
1,Now,now,ADV,RB,advmod,.,PUNCT,O
1,and,and,CCONJ,CC,cc,Now,ADV,O
1,again,again,ADV,RB,advmod,and,CCONJ,O
1,the,the,DET,DT,det,again,ADV,O
1,moon,moon,PROPN,NNP,nsubj,the,DET,O
1,peeped,peep,VERB,VBN,ROOT,moon,PROPN,O
1,out,out,ADP,RP,prt,peeped,VERB,O
1,for,for,ADP,IN,prep,out,ADP,O
1,an,an,X,LS,det,for,ADP,O
1,instant,instant,ADJ,JJ,pobj,an,X,O
1,",",",",PUNCT,",",punct,instant,ADJ,O
1,but,but,CCONJ,CC,cc,",",PUNCT,O
1,clouds,cloud,NOUN,NNS,nsubj,but,CCONJ,O
1,were,be,AUX,VBD,aux,clouds,NOUN,O
1,driving,drive,VERB,VBG,conj,were,AUX,O
1,over,over,ADV,RB,prep,driving,VERB,O
1,the,the,DET,DT,det,over,ADV,O
1,face,face,NOUN,NN,pobj,the,DET,O
1,of,of,ADP,IN,prep,face,NOUN,O
1,the,the,DET,DT,det,of,ADP,O
1,sky,sky,NOUN,NN,pobj,the,DET,O
1,",",",",PUNCT,",",punct,sky,NOUN,O
1,and,and,CCONJ,CC,cc,",",PUNCT,O
1,just,just,ADV,RB,advmod,and,CCONJ,O
1,as,as,SCONJ,IN,mark,just,ADV,O
1,we,-PRON-,PRON,PRP,nsubj,as,SCONJ,O
1,came,come,VERB,VBD,conj,we,PRON,O
1,out,out,ADP,RP,prt,came,VERB,O
1,on,on,ADP,IN,prep,out,ADP,O
1,the,the,DET,DT,det,on,ADP,O
1,moor,moor,PROPN,NNP,pobj,the,DET,O
1,a,a,X,LS,det,moor,PROPN,O
1,thin,thin,ADJ,JJ,amod,a,X,O
1,rain,rain,NOUN,NN,nsubj,thin,ADJ,O
1,began,begin,VERB,VBD,ROOT,rain,NOUN,O
1,to,to,ADP,IN,aux,began,VERB,O
1,fall,fall,VERB,VB,xcomp,to,ADP,O
1,.,.,PUNCT,.,punct,fall,VERB,O
1,The,the,DET,DT,det,.,PUNCT,O
1,light,light,NOUN,NN,nsubj,The,DET,O
1,still,still,ADV,RB,advmod,light,NOUN,O
1,burned,burn,VERB,VBN,ROOT,still,ADV,O
1,steadily,steadily,ADV,RB,advmod,burned,VERB,O
1,in,in,ADP,IN,prep,steadily,ADV,O
1,front,front,ADJ,JJ,pobj,in,ADP,O
1,.,.,PUNCT,.,punct,front,ADJ,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,Are,be,AUX,VBP,ROOT,``,PUNCT,O
1,you,-PRON-,PRON,PRP,nsubj,Are,AUX,O
1,armed,armed,ADJ,JJ,acomp,you,PRON,O
1,?,?,PUNCT,.,punct,armed,ADJ,O
1,'','',PUNCT,'',punct,?,PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,'',PUNCT,O
1,asked,ask,VERB,VBN,ROOT,I,PRON,O
1,.,.,PUNCT,.,punct,asked,VERB,O
1,``,`,PUNCT,``,punct,'',PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,``,PUNCT,O
1,have,have,AUX,VBP,ROOT,I,PRON,O
1,a,a,X,LS,det,have,AUX,O
1,hunting-crop,hunting-crop,PROPN,NNP,dobj,a,X,O
1,.,.,PUNCT,.,punct,hunting-crop,PROPN,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,.,PUNCT,O
1,We,-PRON-,PRON,PRP,nsubj,``,PUNCT,O
1,must,must,VERB,MD,aux,We,PRON,O
1,close,close,ADJ,JJ,ROOT,must,VERB,O
1,in,in,ADP,IN,prt,close,ADJ,O
1,on,on,ADP,IN,prep,in,ADP,O
1,him,-PRON-,PRON,PRP,pobj,on,ADP,O
1,rapidly,rapidly,ADV,RB,advmod,him,PRON,O
1,",",",",PUNCT,",",punct,rapidly,ADV,O
1,for,for,ADP,IN,mark,",",PUNCT,O
1,he,-PRON-,PRON,PRP,nsubjpass,for,ADP,O
1,is,be,AUX,VBZ,auxpass,he,PRON,O
1,said,say,VERB,VBD,advcl,is,AUX,O
1,to,to,ADP,IN,aux,said,VERB,O
1,be,be,AUX,VB,xcomp,to,ADP,O
1,a,a,X,LS,det,be,AUX,O
1,desperate,desperate,ADJ,JJ,amod,a,X,O
1,fellow,fellow,PROPN,NNP,attr,desperate,ADJ,O
1,.,.,PUNCT,.,punct,fellow,PROPN,O
1,We,-PRON-,PRON,PRP,nsubj,'',PUNCT,O
1,shall,shall,VERB,MD,aux,We,PRON,O
1,take,take,VERB,VB,ROOT,shall,VERB,O
1,him,-PRON-,PRON,PRP,dobj,take,VERB,O
1,by,by,ADP,IN,prep,him,PRON,O
1,surprise,surprise,NOUN,NN,pobj,by,ADP,O
1,and,and,CCONJ,CC,cc,surprise,NOUN,O
1,have,have,AUX,VBP,conj,and,CCONJ,O
1,him,-PRON-,PRON,PRP,dobj,have,AUX,O
1,at,at,ADP,IN,prep,him,PRON,O
1,our,-PRON-,DET,PRP$,poss,at,ADP,O
1,mercy,mercy,NOUN,NN,pobj,our,DET,O
1,before,before,ADP,IN,mark,mercy,NOUN,O
1,he,-PRON-,PRON,PRP,nsubj,before,ADP,O
1,can,can,VERB,MD,aux,he,PRON,O
1,resist,resist,VERB,VB,advcl,can,VERB,O
1,.,.,PUNCT,.,punct,resist,VERB,O
1,'','',PUNCT,'',punct,.,PUNCT,O
1,``,`,PUNCT,``,punct,?,PUNCT,O
1,I,-PRON-,PRON,PRP,nsubj,``,PUNCT,O
1,say,say,VERB,VB,parataxis,I,PRON,O
1,",",",",PUNCT,",",punct,say,VERB,O
1,Watson,Watson,PROPN,NNP,npadvmod,",",PUNCT,O
1,",",",",PUNCT,",",punct,Watson,PROPN,O
1,'','',PUNCT,'',punct,",",PUNCT,O
1,said,say,VERB,VBD,ROOT,'',PUNCT,O
1,the,the,DET,DT,det,said,VERB,O
1,baronet,baronet,PROPN,NNP,nsubj,the,DET,O
1,",",",",PUNCT,",",punct,baronet,PROPN,O
1,``,`,PUNCT,``,punct,",",PUNCT,O
1,what,what,PRON,WP,dobj,``,PUNCT,O
1,would,would,VERB,MD,aux,what,PRON,O
1,Holmes,Holmes,PROPN,NNP,nsubj,would,VERB,O
1,say,say,VERB,VB,ccomp,Holmes,PROPN,O
1,to,to,ADP,IN,prep,say,VERB,O
1,this,this,DET,DT,pobj,to,ADP,O
1,?,?,PUNCT,.,punct,this,DET,O
1,How,how,ADV,WRB,advmod,'',PUNCT,O
1,about,about,ADP,IN,advmod,How,ADV,O
1,that,that,SCONJ,IN,det,about,ADP,O
